Date,PKD_Code,PKO_SCORE_FINAL,PKO_SCORE,Revenue,Profit,Liquidity_Calc,Employment,Bankruptcy_Rate,WIBOR,Norm_Growth,Norm_Margin,Norm_Liquidity,Norm_Employ,Norm_Google,Norm_Total_Risk,Norm_Bankrupt
2021-08-01,68,52.26398009577888,52.22059852848347,121361.20000000001,6797.236666666667,0.0,0.0,0.011869086097278067,5.85,32.90281758572885,63.81305000736941,50,50,50,50.0,31.911877403208425
2021-09-01,68,51.712397271283336,52.04269661841694,121603.73000000001,6641.923333333333,0.0,0.0,0.011863634282770633,5.85,32.90281758572885,62.60491489624087,50,50,50,50.0,31.889755025856775
2021-10-01,68,51.16305121070236,51.865516131417074,121846.26000000001,6486.610000000001,0.0,0.0,0.0118581824682632,5.85,32.90281758572885,61.40158927222341,50,50,50,50.0,31.86763264850512
2021-11-01,68,50.615928584007335,51.68905276815213,122088.79000000001,6331.296666666667,0.0,0.0,0.011852730653755767,5.85,32.90281758572885,60.203044473105486,50,50,50,50.0,31.84551027115347
2021-12-01,68,51.35142914087071,51.926273631656464,122331.32,6175.983333333334,0.0,0.0,0.011847278839248333,5.85,35.65596004087041,59.00925206397452,50,50,50,50.0,31.82338789380181
2022-01-01,68,50.531310298324925,51.66176084755394,122573.85,6020.67,0.0,0.0,0.0118418270247409,5.85,35.05948733184161,57.82018383496822,50,50,50,50.0,31.80126551645016
2022-02-01,68,51.1747274591615,51.86928206975135,125259.17083333334,6132.928333333333,0.0,0.0,0.011911394916763391,5.85,36.86164975661728,57.68378887379061,50,50,50,50.0,32.08355816539891
2022-03-01,68,51.817423629555734,52.0765707510299,127944.49166666667,6245.1866666666665,0.0,0.0,0.011980962808785883,5.85,38.65653654714051,57.553119274073126,50,50,50,50.0,32.36585081434768
2022-04-01,68,52.45925504916637,52.28358052439235,130629.8125,6357.445,0.0,0.0,0.012050530700808375,5.85,40.44419167410019,57.42782195181191,50,50,50,50.0,32.648143463296435
2022-05-01,68,53.10009102369578,52.49026923703019,133315.13333333333,6469.703333333334,0.0,0.0,0.012120098592830867,5.85,42.22465875457859,57.3075722712012,50,50,50,50.0,32.93043611224519
2022-06-01,68,53.73981262036294,52.696598529574764,136000.45416666666,6581.961666666667,0.0,0.0,0.012189666484853359,5.85,43.99798105559883,57.192071236093554,50,50,50,50.0,33.21272876119396
2022-07-01,68,54.378311515102794,52.90253346428465,138685.77500000002,6694.22,0.0,0.0,0.01225923437687585,5.85,45.76420149762959,57.081043007744135,50,50,50,50.0,33.49502141014271
2022-08-01,68,55.015488971315065,53.108042195661795,141371.09583333333,6806.4783333333335,0.0,0.0,0.012328802268898341,5.85,47.52336265804798,56.97423270545547,50,50,50,50.0,33.777314059091466
2022-09-01,68,55.65125493299588,53.31309567795929,144056.4166666667,6918.736666666667,0.0,0.0,0.012398370160920833,5.85,49.27550677456101,56.87140445320783,50,50,50,50.0,34.05960670804022
2022-10-01,68,56.28552721759654,53.51766740485437,146741.73750000002,7030.995000000001,0.0,0.0,0.012467938052943325,5.85,51.02067574858579,56.77233964076568,50,50,50,50.0,34.34189935698899
2022-11-01,68,56.91823079606347,53.72173317723976,149427.05833333335,7143.253333333334,0.0,0.0,0.012537505944965817,5.85,52.758911148590045,56.67683537227946,50,50,50,50.0,34.62419200593774
2022-12-01,68,57.549297149282964,53.925270895657924,152112.37916666668,7255.511666666667,0.0,0.0,0.012607073836988308,5.85,54.49025421339246,56.58470307921356,50,50,50,50.0,34.9064846548865
2023-01-01,68,58.17866369165104,54.128260374385164,154797.7,7367.77,0.0,0.0,0.0126766417290108,5.85,56.2147458554239,56.495767277645825,50,50,50,50.0,35.188777303835266
2023-02-01,68,57.58417581853966,53.93652030663627,155483.88583333333,7419.1975,0.0,0.0,0.012545598866859659,5.85,54.29973843263734,56.60076174926567,50,50,50,50.0,34.65703147099454
2023-03-01,68,57.02664375984561,53.75669959112412,156170.07166666668,7470.625,0.0,0.0,0.012414556004708517,5.85,52.465116015276344,56.70483356370497,50,50,50,50.0,34.12528563815383
2023-04-01,68,56.5037676128987,53.58805644065047,156856.2575,7522.0525,0.0,0.0,0.012283513142557375,5.85,50.70592124654094,56.80799482977528,50,50,50,50.0,33.593539805313114
2023-05-01,68,56.01343313523857,53.42990894897142,157542.44333333333,7573.4800000000005,0.0,0.0,0.012152470280406233,5.85,49.017596186956474,56.910257445325406,50,50,50,50.0,33.0617939724724
2023-06-01,68,55.553693407807245,53.281629176630254,158228.62916666668,7624.9075,0.0,0.0,0.012021427418255091,5.85,47.39594288201757,57.01163310181584,50,50,50,50.0,32.53004813963169
2023-07-01,68,55.12275262862626,53.142637923934934,158914.815,7676.335,0.0,0.0,0.01189038455610395,5.85,45.837088510915876,57.11213328877466,50,50,50,50.0,31.998302306790972
2023-08-01,68,54.718951753675,53.012400099713226,159601.00083333332,7727.7625,0.0,0.0,0.011759341693952808,5.85,44.337454507233424,57.21176929813836,50,50,50,50.0,31.466556473950252
2023-09-01,68,54.34075574393283,52.89042060810341,160287.18666666668,7779.19,0.0,0.0,0.011628298831801666,5.85,42.893729133317585,57.31055222848136,50,50,50,50.0,30.93481064110954
2023-10-01,68,53.98674221283373,52.77624068701989,160973.3725,7830.6175,0.0,0.0,0.011497255969650524,5.85,41.50284306593086,57.408492989137265,50,50,50,50.0,30.403064808268827
2023-11-01,68,53.655591297963625,52.66943464147351,161659.55833333332,7882.045,0.0,0.0,0.011366213107499383,5.85,40.16194761436977,57.505602304215046,50,50,50,50.0,29.871318975428107
2023-12-01,68,53.34607660570974,52.569606922950946,162345.74416666667,7933.4725,0.0,0.0,0.011235170245348241,5.85,38.868395245746754,57.601890716513594,50,50,50,50.0,29.339573142587394
2024-01-01,68,53.05705709856882,52.47638951282967,163031.93,7984.9,0.0,0.0,0.0111041273831971,5.85,37.619722137273875,57.69736859133727,50,50,50,50.0,28.80782730974668
